cycle,out_valid,out_ready,in_frame,in_pass,in_y,in_x,out_data0,out_data1,out_data2,ch_done,row_cnt,col_cnt,row_odd,col_odd,win_valid,pixel_valid,prev_we,mem_we,pool_mem_addr,prev_reg0,prev_reg1,prev_reg2,pair0,pair1,pair2,mem_rd0,mem_rd1,mem_rd2,pool_valid,pool_ready,pool_data0,pool_data1,pool_data2,pool_ch_done,out_frame,out_pass,out_py,out_px,monitor_err
2290,1,1,1,1,10,2,0,0,15,0,10,2,0,0,0,1,1,0,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2291,1,1,1,1,10,3,0,0,15,0,10,3,0,1,0,1,0,1,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2292,1,1,1,1,10,4,0,0,15,0,10,4,0,0,0,1,1,0,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2293,1,1,1,1,10,5,0,0,15,0,10,5,0,1,0,1,0,1,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2294,1,1,1,1,10,6,0,0,20,0,10,6,0,0,0,1,1,0,3,0,0,15,0,0,20,0,0,15,0,1,0,0,20,0,,,,,0
2295,1,1,1,1,10,7,98,0,43,0,10,7,0,1,0,1,0,1,3,0,0,20,98,0,43,0,0,15,0,1,98,0,43,0,,,,,0
2296,1,1,1,1,10,8,80,115,134,0,10,8,0,0,0,1,1,0,4,0,0,20,80,115,134,341,0,0,0,1,341,115,134,0,,,,,0
2297,1,1,1,1,10,9,0,0,182,0,10,9,0,1,0,1,0,1,4,80,115,134,80,115,182,341,0,0,0,1,341,115,182,0,,,,,0
2298,1,1,1,1,10,10,0,0,0,0,10,10,0,0,0,1,1,0,5,80,115,134,80,115,134,2079,0,0,0,1,2079,115,134,0,,,,,0
2299,1,1,1,1,10,11,573,0,0,0,10,11,0,1,0,1,0,1,5,0,0,0,573,0,0,2079,0,0,0,1,2079,0,0,0,,,,,0
2300,1,1,1,1,10,12,670,0,0,0,10,12,0,0,0,1,1,0,6,0,0,0,670,0,0,0,1112,1175,0,1,670,1112,1175,0,,,,,0
2301,1,1,1,1,10,13,1611,0,0,0,10,13,0,1,0,1,0,1,6,670,0,0,1611,0,0,0,1112,1175,0,1,1611,1112,1175,0,,,,,0
2302,1,1,1,1,10,14,1559,197,0,0,10,14,0,0,0,1,1,0,7,670,0,0,1559,197,0,0,1087,6034,0,1,1559,1087,6034,0,,,,,0
2303,1,1,1,1,10,15,222,1397,2404,0,10,15,0,1,0,1,0,1,7,1559,197,0,1559,1397,2404,0,1087,6034,0,1,1559,1397,6034,0,,,,,0
2304,1,1,1,1,10,16,0,1954,5237,0,10,16,0,0,0,1,1,0,8,1559,197,0,1559,1954,5237,0,220,3637,0,1,1559,1954,5237,0,,,,,0
2305,1,1,1,1,10,17,0,1756,5673,0,10,17,0,1,0,1,0,1,8,0,1954,5237,0,1954,5673,0,220,3637,0,1,0,1954,5673,0,,,,,0
2306,1,1,1,1,10,18,0,0,2495,0,10,18,0,0,0,1,1,0,9,0,1954,5237,0,1954,5237,0,0,172,0,1,0,1954,5237,0,,,,,0
2307,1,1,1,1,10,19,0,0,196,0,10,19,0,1,0,1,0,1,9,0,0,2495,0,0,2495,0,0,172,0,1,0,0,2495,0,,,,,0
2308,1,1,1,1,10,20,0,0,24,0,10,20,0,0,0,1,1,0,10,0,0,2495,0,0,2495,0,0,15,0,1,0,0,2495,0,,,,,0
2309,1,1,1,1,10,21,0,0,15,0,10,21,0,1,0,1,0,1,10,0,0,24,0,0,24,0,0,15,0,1,0,0,24,0,,,,,0
2310,1,1,1,1,10,22,0,0,15,0,10,22,0,0,0,1,1,0,11,0,0,24,0,0,24,0,0,15,0,1,0,0,24,0,,,,,0
2311,1,1,1,1,10,23,0,0,15,0,10,23,0,1,0,1,0,1,11,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2312,1,1,1,1,10,24,0,0,15,0,10,24,0,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2313,1,1,1,1,10,25,0,0,15,0,10,25,0,1,0,1,0,1,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2314,1,1,1,1,11,0,0,0,15,0,11,0,1,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2315,1,1,1,1,11,1,0,0,15,0,11,1,1,1,1,1,0,0,0,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,5,0,0
2316,1,1,1,1,11,2,0,0,15,0,11,2,1,0,0,1,1,0,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2317,1,1,1,1,11,3,0,0,15,0,11,3,1,1,1,1,0,0,1,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,5,1,0
2318,1,1,1,1,11,4,0,0,15,0,11,4,1,0,0,1,1,0,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2319,1,1,1,1,11,5,0,0,16,0,11,5,1,1,1,1,0,0,2,0,0,15,0,0,16,0,0,15,1,1,0,0,16,0,1,1,5,2,0
2320,1,1,1,1,11,6,715,0,89,0,11,6,1,0,0,1,1,0,3,0,0,15,715,0,89,98,0,43,0,1,715,0,89,0,,,,,0
2321,1,1,1,1,11,7,2545,0,302,0,11,7,1,1,1,1,0,0,3,715,0,89,2545,0,302,98,0,43,1,1,2545,0,302,0,1,1,5,3,0
2322,1,1,1,1,11,8,2852,0,1005,0,11,8,1,0,0,1,1,0,4,715,0,89,2852,0,1005,80,115,182,0,1,2852,115,1005,0,,,,,0
2323,1,1,1,1,11,9,2465,0,1642,0,11,9,1,1,1,1,0,0,4,2852,0,1005,2852,0,1642,80,115,182,1,1,2852,115,1642,0,1,1,5,4,0
2324,1,1,1,1,11,10,1561,0,1135,0,11,10,1,0,0,1,1,0,5,2852,0,1005,2852,0,1135,573,0,0,0,1,2852,0,1135,0,,,,,0
2325,1,1,1,1,11,11,867,0,120,0,11,11,1,1,1,1,0,0,5,1561,0,1135,1561,0,1135,573,0,0,1,1,1561,0,1135,0,1,1,5,5,0
2326,1,1,1,1,11,12,562,0,0,0,11,12,1,0,0,1,1,0,6,1561,0,1135,1561,0,1135,1611,0,0,0,1,1611,0,1135,0,,,,,0
2327,1,1,1,1,11,13,2624,0,0,0,11,13,1,1,1,1,0,0,6,562,0,0,2624,0,0,1611,0,0,1,1,2624,0,0,0,1,1,5,6,0
2328,1,1,1,1,11,14,3433,0,0,0,11,14,1,0,0,1,1,0,7,562,0,0,3433,0,0,1559,1397,2404,0,1,3433,1397,2404,0,,,,,0
2329,1,1,1,1,11,15,807,1428,0,0,11,15,1,1,1,1,0,0,7,3433,0,0,3433,1428,0,1559,1397,2404,1,1,3433,1428,2404,0,1,1,5,7,0
2330,1,1,1,1,11,16,0,903,3676,0,11,16,1,0,0,1,1,0,8,3433,0,0,3433,903,3676,0,1954,5673,0,1,3433,1954,5673,0,,,,,0
2331,1,1,1,1,11,17,0,1484,6417,0,11,17,1,1,1,1,0,0,8,0,903,3676,0,1484,6417,0,1954,5673,1,1,0,1954,6417,0,1,1,5,8,0
2332,1,1,1,1,11,18,0,0,4386,0,11,18,1,0,0,1,1,0,9,0,903,3676,0,903,4386,0,0,2495,0,1,0,903,4386,0,,,,,0
2333,1,1,1,1,11,19,0,0,575,0,11,19,1,1,1,1,0,0,9,0,0,4386,0,0,4386,0,0,2495,1,1,0,0,4386,0,1,1,5,9,0
2334,1,1,1,1,11,20,0,0,75,0,11,20,1,0,0,1,1,0,10,0,0,4386,0,0,4386,0,0,24,0,1,0,0,4386,0,,,,,0
2335,1,1,1,1,11,21,0,0,15,0,11,21,1,1,1,1,0,0,10,0,0,75,0,0,75,0,0,24,1,1,0,0,75,0,1,1,5,10,0
2336,1,1,1,1,11,22,0,0,15,0,11,22,1,0,0,1,1,0,11,0,0,75,0,0,75,0,0,15,0,1,0,0,75,0,,,,,0
2337,1,1,1,1,11,23,0,0,15,0,11,23,1,1,1,1,0,0,11,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,5,11,0
2338,1,1,1,1,11,24,0,0,15,0,11,24,1,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2339,1,1,1,1,11,25,0,0,15,0,11,25,1,1,1,1,0,0,12,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,5,12,0
2340,1,1,1,1,12,0,0,0,15,0,12,0,0,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2341,1,1,1,1,12,1,0,0,15,0,12,1,0,1,0,1,0,1,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2342,1,1,1,1,12,2,0,0,15,0,12,2,0,0,0,1,1,0,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2343,1,1,1,1,12,3,0,0,16,0,12,3,0,1,0,1,0,1,1,0,0,15,0,0,16,0,0,15,0,1,0,0,16,0,,,,,0
2344,1,1,1,1,12,4,0,0,36,0,12,4,0,0,0,1,1,0,2,0,0,15,0,0,36,0,0,15,0,1,0,0,36,0,,,,,0
2345,1,1,1,1,12,5,1168,0,64,0,12,5,0,1,0,1,0,1,2,0,0,36,1168,0,64,0,0,15,0,1,1168,0,64,0,,,,,0
2346,1,1,1,1,12,6,3468,0,128,0,12,6,0,0,0,1,1,0,3,0,0,36,3468,0,128,98,0,43,0,1,3468,0,128,0,,,,,0
2347,1,1,1,1,12,7,6663,302,202,0,12,7,0,1,0,1,0,1,3,3468,0,128,6663,302,202,98,0,43,0,1,6663,302,202,0,,,,,0
2348,1,1,1,1,12,8,5754,1721,1348,0,12,8,0,0,0,1,1,0,4,3468,0,128,5754,1721,1348,80,115,182,0,1,5754,1721,1348,0,,,,,0
2349,1,1,1,1,12,9,3767,1489,3406,0,12,9,0,1,0,1,0,1,4,5754,1721,1348,5754,1721,3406,80,115,182,0,1,5754,1721,3406,0,,,,,0
2350,1,1,1,1,12,10,2831,910,2988,0,12,10,0,0,0,1,1,0,5,5754,1721,1348,5754,1721,2988,573,0,0,0,1,5754,1721,2988,0,,,,,0
2351,1,1,1,1,12,11,1228,92,2659,0,12,11,0,1,0,1,0,1,5,2831,910,2988,2831,910,2988,573,0,0,0,1,2831,910,2988,0,,,,,0
2352,1,1,1,1,12,12,943,0,726,0,12,12,0,0,0,1,1,0,6,2831,910,2988,2831,910,2988,1611,0,0,0,1,2831,910,2988,0,,,,,0
2353,1,1,1,1,12,13,1869,0,0,0,12,13,0,1,0,1,0,1,6,943,0,726,1869,0,726,1611,0,0,0,1,1869,0,726,0,,,,,0
2354,1,1,1,1,12,14,3904,0,0,0,12,14,0,0,0,1,1,0,7,943,0,726,3904,0,726,1559,1397,2404,0,1,3904,1397,2404,0,,,,,0
2355,1,1,1,1,12,15,2005,671,0,0,12,15,0,1,0,1,0,1,7,3904,0,0,3904,671,0,1559,1397,2404,0,1,3904,1397,2404,0,,,,,0
2356,1,1,1,1,12,16,0,1086,2285,0,12,16,0,0,0,1,1,0,8,3904,0,0,3904,1086,2285,0,1954,5673,0,1,3904,1954,5673,0,,,,,0
2357,1,1,1,1,12,17,0,1745,5925,0,12,17,0,1,0,1,0,1,8,0,1086,2285,0,1745,5925,0,1954,5673,0,1,0,1954,5925,0,,,,,0
2358,1,1,1,1,12,18,0,0,5539,0,12,18,0,0,0,1,1,0,9,0,1086,2285,0,1086,5539,0,0,2495,0,1,0,1086,5539,0,,,,,0
2359,1,1,1,1,12,19,0,0,1299,0,12,19,0,1,0,1,0,1,9,0,0,5539,0,0,5539,0,0,2495,0,1,0,0,5539,0,,,,,0
2360,1,1,1,1,12,20,0,0,255,0,12,20,0,0,0,1,1,0,10,0,0,5539,0,0,5539,0,0,24,0,1,0,0,5539,0,,,,,0
2361,1,1,1,1,12,21,0,0,15,0,12,21,0,1,0,1,0,1,10,0,0,255,0,0,255,0,0,24,0,1,0,0,255,0,,,,,0
2362,1,1,1,1,12,22,0,0,15,0,12,22,0,0,0,1,1,0,11,0,0,255,0,0,255,0,0,15,0,1,0,0,255,0,,,,,0
2363,1,1,1,1,12,23,0,0,15,0,12,23,0,1,0,1,0,1,11,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2364,1,1,1,1,12,24,0,0,15,0,12,24,0,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2365,1,1,1,1,12,25,0,0,15,0,12,25,0,1,0,1,0,1,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2366,1,1,1,1,13,0,0,0,15,0,13,0,1,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2367,1,1,1,1,13,1,0,0,15,0,13,1,1,1,1,1,0,0,0,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,6,0,0
2368,1,1,1,1,13,2,0,0,15,0,13,2,1,0,0,1,1,0,1,0,0,15,0,0,15,0,0,16,0,1,0,0,16,0,,,,,0
2369,1,1,1,1,13,3,117,0,10,0,13,3,1,1,1,1,0,0,1,0,0,15,117,0,15,0,0,16,1,1,117,0,16,0,1,1,6,1,0
2370,1,1,1,1,13,4,1278,0,87,0,13,4,1,0,0,1,1,0,2,0,0,15,1278,0,87,1168,0,64,0,1,1278,0,87,0,,,,,0
2371,1,1,1,1,13,5,4411,0,0,0,13,5,1,1,1,1,0,0,2,1278,0,87,4411,0,87,1168,0,64,1,1,4411,0,87,0,1,1,6,2,0
2372,1,1,1,1,13,6,6978,672,0,0,13,6,1,0,0,1,1,0,3,1278,0,87,6978,672,87,6663,302,202,0,1,6978,672,202,0,,,,,0
2373,1,1,1,1,13,7,7382,866,0,0,13,7,1,1,1,1,0,0,3,6978,672,0,7382,866,0,6663,302,202,1,1,7382,866,202,0,1,1,6,3,0
2374,1,1,1,1,13,8,4295,1678,518,0,13,8,1,0,0,1,1,0,4,6978,672,0,6978,1678,518,5754,1721,3406,0,1,6978,1721,3406,0,,,,,0
2375,1,1,1,1,13,9,1840,1981,3249,0,13,9,1,1,1,1,0,0,4,4295,1678,518,4295,1981,3249,5754,1721,3406,1,1,5754,1981,3406,0,1,1,6,4,0
2376,1,1,1,1,13,10,1357,2263,4196,0,13,10,1,0,0,1,1,0,5,4295,1678,518,4295,2263,4196,2831,910,2988,0,1,4295,2263,4196,0,,,,,0
2377,1,1,1,1,13,11,0,2673,4991,0,13,11,1,1,1,1,0,0,5,1357,2263,4196,1357,2673,4991,2831,910,2988,1,1,2831,2673,4991,0,1,1,6,5,0
2378,1,1,1,1,13,12,0,790,3391,0,13,12,1,0,0,1,1,0,6,1357,2263,4196,1357,2263,4196,1869,0,726,0,1,1869,2263,4196,0,,,,,0
2379,1,1,1,1,13,13,350,0,0,0,13,13,1,1,1,1,0,0,6,0,790,3391,350,790,3391,1869,0,726,1,1,1869,790,3391,0,1,1,6,6,0
2380,1,1,1,1,13,14,3550,0,0,0,13,14,1,0,0,1,1,0,7,0,790,3391,3550,790,3391,3904,671,0,0,1,3904,790,3391,0,,,,,0
2381,1,1,1,1,13,15,3580,0,0,0,13,15,1,1,1,1,0,0,7,3550,0,0,3580,0,0,3904,671,0,1,1,3904,671,0,0,1,1,6,7,0
2382,1,1,1,1,13,16,481,590,381,0,13,16,1,0,0,1,1,0,8,3550,0,0,3550,590,381,0,1745,5925,0,1,3550,1745,5925,0,,,,,0
2383,1,1,1,1,13,17,0,1855,4873,0,13,17,1,1,1,1,0,0,8,481,590,381,481,1855,4873,0,1745,5925,1,1,481,1855,5925,0,1,1,6,8,0
2384,1,1,1,1,13,18,0,292,5972,0,13,18,1,0,0,1,1,0,9,481,590,381,481,590,5972,0,0,5539,0,1,481,590,5972,0,,,,,0
2385,1,1,1,1,13,19,0,277,2166,0,13,19,1,1,1,1,0,0,9,0,292,5972,0,292,5972,0,0,5539,1,1,0,292,5972,0,1,1,6,9,0
2386,1,1,1,1,13,20,0,0,583,0,13,20,1,0,0,1,1,0,10,0,292,5972,0,292,5972,0,0,255,0,1,0,292,5972,0,,,,,0
2387,1,1,1,1,13,21,0,0,15,0,13,21,1,1,1,1,0,0,10,0,0,583,0,0,583,0,0,255,1,1,0,0,583,0,1,1,6,10,0
2388,1,1,1,1,13,22,0,0,15,0,13,22,1,0,0,1,1,0,11,0,0,583,0,0,583,0,0,15,0,1,0,0,583,0,,,,,0
2389,1,1,1,1,13,23,0,0,15,0,13,23,1,1,1,1,0,0,11,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,6,11,0
2390,1,1,1,1,13,24,0,0,15,0,13,24,1,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2391,1,1,1,1,13,25,0,0,15,0,13,25,1,1,1,1,0,0,12,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,6,12,0
2392,1,1,1,1,14,0,0,0,15,0,14,0,0,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2393,1,1,1,1,14,1,0,0,15,0,14,1,0,1,0,1,0,1,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2394,1,1,1,1,14,2,0,0,15,0,14,2,0,0,0,1,1,0,1,0,0,15,0,0,15,0,0,16,0,1,0,0,16,0,,,,,0
2395,1,1,1,1,14,3,619,0,0,0,14,3,0,1,0,1,0,1,1,0,0,15,619,0,15,0,0,16,0,1,619,0,16,0,,,,,0
2396,1,1,1,1,14,4,2966,20,0,0,14,4,0,0,0,1,1,0,2,0,0,15,2966,20,15,1168,0,64,0,1,2966,20,64,0,,,,,0
2397,1,1,1,1,14,5,6514,884,0,0,14,5,0,1,0,1,0,1,2,2966,20,0,6514,884,0,1168,0,64,0,1,6514,884,64,0,,,,,0
2398,1,1,1,1,14,6,6416,2687,0,0,14,6,0,0,0,1,1,0,3,2966,20,0,6416,2687,0,6663,302,202,0,1,6663,2687,202,0,,,,,0
2399,1,1,1,1,14,7,3667,1724,0,0,14,7,0,1,0,1,0,1,3,6416,2687,0,6416,2687,0,6663,302,202,0,1,6663,2687,202,0,,,,,0
2400,1,1,1,1,14,8,1560,938,480,0,14,8,0,0,0,1,1,0,4,6416,2687,0,6416,2687,480,5754,1721,3406,0,1,6416,2687,3406,0,,,,,0
2401,1,1,1,1,14,9,341,492,1637,0,14,9,0,1,0,1,0,1,4,1560,938,480,1560,938,1637,5754,1721,3406,0,1,5754,1721,3406,0,,,,,0
2402,1,1,1,1,14,10,65,841,2817,0,14,10,0,0,0,1,1,0,5,1560,938,480,1560,938,2817,2831,910,2988,0,1,2831,938,2988,0,,,,,0
2403,1,1,1,1,14,11,0,1954,4964,0,14,11,0,1,0,1,0,1,5,65,841,2817,65,1954,4964,2831,910,2988,0,1,2831,1954,4964,0,,,,,0
2404,1,1,1,1,14,12,0,1023,5294,0,14,12,0,0,0,1,1,0,6,65,841,2817,65,1023,5294,1869,0,726,0,1,1869,1023,5294,0,,,,,0
2405,1,1,1,1,14,13,0,163,2343,0,14,13,0,1,0,1,0,1,6,0,1023,5294,0,1023,5294,1869,0,726,0,1,1869,1023,5294,0,,,,,0
2406,1,1,1,1,14,14,2783,0,0,0,14,14,0,0,0,1,1,0,7,0,1023,5294,2783,1023,5294,3904,671,0,0,1,3904,1023,5294,0,,,,,0
2407,1,1,1,1,14,15,4966,0,0,0,14,15,0,1,0,1,0,1,7,2783,0,0,4966,0,0,3904,671,0,0,1,4966,671,0,0,,,,,0
2408,1,1,1,1,14,16,2310,254,0,0,14,16,0,0,0,1,1,0,8,2783,0,0,2783,254,0,0,1745,5925,0,1,2783,1745,5925,0,,,,,0
2409,1,1,1,1,14,17,0,981,3590,0,14,17,0,1,0,1,0,1,8,2310,254,0,2310,981,3590,0,1745,5925,0,1,2310,1745,5925,0,,,,,0
2410,1,1,1,1,14,18,0,0,5965,0,14,18,0,0,0,1,1,0,9,2310,254,0,2310,254,5965,0,0,5539,0,1,2310,254,5965,0,,,,,0
2411,1,1,1,1,14,19,0,0,3188,0,14,19,0,1,0,1,0,1,9,0,0,5965,0,0,5965,0,0,5539,0,1,0,0,5965,0,,,,,0
2412,1,1,1,1,14,20,0,0,1119,0,14,20,0,0,0,1,1,0,10,0,0,5965,0,0,5965,0,0,255,0,1,0,0,5965,0,,,,,0
2413,1,1,1,1,14,21,0,0,24,0,14,21,0,1,0,1,0,1,10,0,0,1119,0,0,1119,0,0,255,0,1,0,0,1119,0,,,,,0
2414,1,1,1,1,14,22,0,0,15,0,14,22,0,0,0,1,1,0,11,0,0,1119,0,0,1119,0,0,15,0,1,0,0,1119,0,,,,,0
2415,1,1,1,1,14,23,0,0,15,0,14,23,0,1,0,1,0,1,11,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2416,1,1,1,1,14,24,0,0,15,0,14,24,0,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2417,1,1,1,1,14,25,0,0,15,0,14,25,0,1,0,1,0,1,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2418,1,1,1,1,15,0,0,0,15,0,15,0,1,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2419,1,1,1,1,15,1,0,0,15,0,15,1,1,1,1,1,0,0,0,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,7,0,0
2420,1,1,1,1,15,2,0,0,15,0,15,2,1,0,0,1,1,0,1,0,0,15,0,0,15,619,0,15,0,1,619,0,15,0,,,,,0
2421,1,1,1,1,15,3,747,0,0,0,15,3,1,1,1,1,0,0,1,0,0,15,747,0,15,619,0,15,1,1,747,0,15,0,1,1,7,1,0
2422,1,1,1,1,15,4,3111,0,0,0,15,4,1,0,0,1,1,0,2,0,0,15,3111,0,15,6514,884,0,0,1,6514,884,15,0,,,,,0
2423,1,1,1,1,15,5,5705,0,0,0,15,5,1,1,1,1,0,0,2,3111,0,0,5705,0,0,6514,884,0,1,1,6514,884,0,0,1,1,7,2,0
2424,1,1,1,1,15,6,3791,1520,0,0,15,6,1,0,0,1,1,0,3,3111,0,0,3791,1520,0,6416,2687,0,0,1,6416,2687,0,0,,,,,0
2425,1,1,1,1,15,7,757,649,1065,0,15,7,1,1,1,1,0,0,3,3791,1520,0,3791,1520,1065,6416,2687,0,1,1,6416,2687,1065,0,1,1,7,3,0
2426,1,1,1,1,15,8,398,451,1386,0,15,8,1,0,0,1,1,0,4,3791,1520,0,3791,1520,1386,1560,938,1637,0,1,3791,1520,1637,0,,,,,0
2427,1,1,1,1,15,9,309,398,1485,0,15,9,1,1,1,1,0,0,4,398,451,1386,398,451,1485,1560,938,1637,1,1,1560,938,1637,0,1,1,7,4,0
2428,1,1,1,1,15,10,220,392,1599,0,15,10,1,0,0,1,1,0,5,398,451,1386,398,451,1599,65,1954,4964,0,1,398,1954,4964,0,,,,,0
2429,1,1,1,1,15,11,0,428,3898,0,15,11,1,1,1,1,0,0,5,220,392,1599,220,428,3898,65,1954,4964,1,1,220,1954,4964,0,1,1,7,5,0
2430,1,1,1,1,15,12,0,0,6040,0,15,12,1,0,0,1,1,0,6,220,392,1599,220,392,6040,0,1023,5294,0,1,220,1023,6040,0,,,,,0
2431,1,1,1,1,15,13,0,68,4211,0,15,13,1,1,1,1,0,0,6,0,0,6040,0,68,6040,0,1023,5294,1,1,0,1023,6040,0,1,1,7,6,0
2432,1,1,1,1,15,14,3041,0,0,0,15,14,1,0,0,1,1,0,7,0,0,6040,3041,0,6040,4966,0,0,0,1,4966,0,6040,0,,,,,0
2433,1,1,1,1,15,15,5700,50,0,0,15,15,1,1,1,1,0,0,7,3041,0,0,5700,50,0,4966,0,0,1,1,5700,50,0,0,1,1,7,7,0
2434,1,1,1,1,15,16,3327,655,0,0,15,16,1,0,0,1,1,0,8,3041,0,0,3327,655,0,2310,981,3590,0,1,3327,981,3590,0,,,,,0
2435,1,1,1,1,15,17,0,1010,3161,0,15,17,1,1,1,1,0,0,8,3327,655,0,3327,1010,3161,2310,981,3590,1,1,3327,1010,3590,0,1,1,7,8,0
2436,1,1,1,1,15,18,0,813,5772,0,15,18,1,0,0,1,1,0,9,3327,655,0,3327,813,5772,0,0,5965,0,1,3327,813,5965,0,,,,,0
2437,1,1,1,1,15,19,0,643,4011,0,15,19,1,1,1,1,0,0,9,0,813,5772,0,813,5772,0,0,5965,1,1,0,813,5965,0,1,1,7,9,0
2438,1,1,1,1,15,20,0,0,1857,0,15,20,1,0,0,1,1,0,10,0,813,5772,0,813,5772,0,0,1119,0,1,0,813,5772,0,,,,,0
2439,1,1,1,1,15,21,0,0,53,0,15,21,1,1,1,1,0,0,10,0,0,1857,0,0,1857,0,0,1119,1,1,0,0,1857,0,1,1,7,10,0
2440,1,1,1,1,15,22,0,0,15,0,15,22,1,0,0,1,1,0,11,0,0,1857,0,0,1857,0,0,15,0,1,0,0,1857,0,,,,,0
2441,1,1,1,1,15,23,0,0,15,0,15,23,1,1,1,1,0,0,11,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,7,11,0
2442,1,1,1,1,15,24,0,0,15,0,15,24,1,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2443,1,1,1,1,15,25,0,0,15,0,15,25,1,1,1,1,0,0,12,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,1,1,7,12,0
2444,1,1,1,1,16,0,0,0,15,0,16,0,0,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2445,1,1,1,1,16,1,0,0,15,0,16,1,0,1,0,1,0,1,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
2446,1,1,1,1,16,2,0,0,15,0,16,2,0,0,0,1,1,0,1,0,0,15,0,0,15,619,0,15,0,1,619,0,15,0,,,,,0
2447,1,1,1,1,16,3,464,0,0,0,16,3,0,1,0,1,0,1,1,0,0,15,464,0,15,619,0,15,0,1,619,0,15,0,,,,,0
2448,1,1,1,1,16,4,2027,173,0,0,16,4,0,0,0,1,1,0,2,0,0,15,2027,173,15,6514,884,0,0,1,6514,884,15,0,,,,,0
2449,1,1,1,1,16,5,4087,0,0,0,16,5,0,1,0,1,0,1,2,2027,173,0,4087,173,0,6514,884,0,0,1,6514,884,0,0,,,,,0
2450,1,1,1,1,16,6,2229,1501,0,0,16,6,0,0,0,1,1,0,3,2027,173,0,2229,1501,0,6416,2687,0,0,1,6416,2687,0,0,,,,,0
2451,1,1,1,1,16,7,0,965,751,0,16,7,0,1,0,1,0,1,3,2229,1501,0,2229,1501,751,6416,2687,0,0,1,6416,2687,751,0,,,,,0
2452,1,1,1,1,16,8,118,781,1309,0,16,8,0,0,0,1,1,0,4,2229,1501,0,2229,1501,1309,1560,938,1637,0,1,2229,1501,1637,0,,,,,0
2453,1,1,1,1,16,9,305,429,1470,0,16,9,0,1,0,1,0,1,4,118,781,1309,305,781,1470,1560,938,1637,0,1,1560,938,1637,0,,,,,0
2454,1,1,1,1,16,10,265,439,1554,0,16,10,0,0,0,1,1,0,5,118,781,1309,265,781,1554,65,1954,4964,0,1,265,1954,4964,0,,,,,0
2455,1,1,1,1,16,11,0,690,3476,0,16,11,0,1,0,1,0,1,5,265,439,1554,265,690,3476,65,1954,4964,0,1,265,1954,4964,0,,,,,0
2456,1,1,1,1,16,12,0,1025,5416,0,16,12,0,0,0,1,1,0,6,265,439,1554,265,1025,5416,0,1023,5294,0,1,265,1025,5416,0,,,,,0
